# Disks,Config #,x,y
11,60,0.179234055,0.096999193
11,60,0.142564004,-0.174116456
11,60,0.394384276,-0.281050728
11,60,-0.274937681,0.135275257
11,61,-0.461469846,0.01304406
11,61,0.264988404,0.017040261
11,61,-0.027271414,-0.273923865
11,61,0.235382479,0.35358598
11,61,-0.021649065,0.466246779
11,61,0.035824585,0.166455797
11,61,0.245701832,-0.255849985
11,61,-0.222437884,0.280437983
11,61,0.006967388,-0.545343767
11,61,-0.18792803,0.009052411
11,61,-0.298856323,-0.241019523
11,62,0.325766403,-0.224030091
11,62,0.185732078,0.300422684
11,62,0.497248118,0.050079592
11,62,0.058293575,-0.420993461
11,62,-0.073145725,0.388065687
11,62,0.019342843,-0.150472015
11,62,-0.248998071,-0.051448807
11,62,-0.195460236,-0.319465062
11,62,0.22468281,0.029901238
11,62,-0.034194992,0.11754424
11,62,-0.287948804,0.21907264
11,63,0.061153098,0.480995456
11,63,-0.221931947,-0.156436651
11,63,-0.155761858,0.252402159
11,63,-0.375688187,0.069523591
11,63,-0.002005617,0.026441916
11,63,0.370557693,0.171051219
11,63,0.251748503,-0.075085712
11,63,-0.168393862,-0.424452856
11,63,0.290700057,-0.34560704
11,63,0.036945937,-0.244079412
11,63,0.085360258,-0.525980484
11,64,-0.10252461,-0.28249894
11,64,0.003434993,-0.023850692
11,64,0.160170707,0.43849472
11,64,-0.165932294,0.190657431
11,64,-0.45863641,-0.181392751
11,64,0.326560317,-0.012399951
11,64,0.365510738,0.25812154
11,64,0.119264433,-0.506375172
11,64,0.172802173,-0.238358899
11,64,-0.112394554,0.458673705
11,64,-0.419685989,0.08912874
11,65,0.332549672,0.315841635
11,65,-0.195327018,0.043261115
11,65,-0.07726625,-0.292286751
11,65,-0.01707369,0.250311328
11,65,-0.304055636,0.400098667
11,65,-0.440660942,0.163491334
11,65,0.177399826,-0.193346217
11,65,-0.058721712,0.520328886
11,65,-0.331932326,-0.193346217
11,65,0.195944364,0.079234303
11,65,0.42273375,-0.073115998
11,66,-0.346111078,0.236281981
11,66,0.380395175,0.097129371
11,66,-0.476776423,-0.135608801
11,66,0.153659767,-0.055048365
11,66,0.25100426,-0.310177858
11,66,-0.187952656,0.013677124
11,66,0.024323751,0.18544946
11,66,-0.231618934,-0.255878557
11,66,0.005901671,0.457896952
11,66,-0.004270946,-0.407139593
11,66,0.25105916,0.337627196
11,67,0.493470732,0.021394149
11,67,-0.489925462,-0.276868587
11,67,0.010074538,-0.546368519
11,67,-0.233531948,0.021394149
11,67,-0.218154349,-0.302714264
11,67,-0.218154349,0.345502562
11,67,-0.006529268,-0.130254524
11,67,-0.006529268,0.173042823
11,67,0.238303675,0.293808573
11,67,0.238303675,-0.251020275
11,67,0.220473411,0.021394149
11,68,-0.160163372,0.117812208
11,68,0.112754501,0.112339586
11,68,-0.132743073,0.389404258
11,68,0.097816198,-0.432851199
11,68,0.382686966,0.152966903
11,68,0.365923308,-0.152961296
11,68,-0.400100023,-0.012358904
11,68,0.093039289,-0.159920263
11,68,-0.413582848,-0.313885438
11,68,-0.174829269,-0.446213981
11,68,-0.179606178,-0.173283045
11,69,-0.104393797,0.060048531
11,69,-0.226745207,-0.183829694
11,69,0.02257883,-0.294662814
11,69,0.384709676,0.335908661
11,69,-0.369449774,0.217549546
11,69,0.492769756,-0.017956289
11,69,0.218835266,0.1192704
11,69,0.017963311,0.303923897
11,69,-0.478394394,-0.28927704
11,69,0.254675689,-0.151214202
11,69,-0.216488461,0.443490451
11,70,-0.072455971,-0.117110165
11,70,-0.344691956,-0.134932612
11,70,0.199779694,-0.099282823
11,70,-0.326620327,0.171482207
11,70,-0.058362904,0.460465986
11,70,-0.054282714,0.187677747
11,70,0.171069215,-0.370586674
11,70,0.218502315,0.191967179
11,70,-0.047296235,-0.534130557
11,70,-0.285577875,-0.401269986
11,70,0.439178223,0.03155454
11,71,-0.297883293,-0.154784224
11,71,0.205510996,0.412231084
11,71,-0.279019811,0.143574422
11,71,-0.006877206,0.161907379
11,71,0.448837916,0.125236538
11,71,-0.022186358,-0.469572897
11,71,-0.025326255,-0.144279199
11,71,0.195188358,-0.304812685
11,71,0.20904491,-0.004751956
11,71,-0.066791923,0.428004957
11,71,0.429559523,-0.165285443
11,72,-0.420503897,0.093271064
11,72,-0.262440559,-0.128757472
11,72,-0.033754581,-0.524853205
11,72,0.107434592,-0.179273776
11,72,-0.050628746,0.042754761
11,72,0.220685276,-0.42717491
11,72,0.479737768,-0.279032111
11,72,0.207192928,0.1930294
11,72,0.343465348,-0.043001356
11,72,-0.036567841,0.31493665
11,72,-0.276501464,-0.400939361
11,73,0.297686488,0.199884389
11,73,-0.066119107,-0.430247345
11,73,0.16149378,-0.036010261
11,73,-0.307162309,0.286143396
11,73,0.420559598,-0.185456095
11,73,-0.436627941,0.046490753
11,73,-0.200733781,-0.089702804
11,73,-0.320977608,-0.334112627
11,73,-0.049190579,0.136636316
11,73,-0.063867572,0.408627722
11,73,0.177264861,-0.307940422
11,74,-0.175837467,0.11166097
11,74,-0.193202236,-0.455663745
11,74,-0.434519789,0.261011278
11,74,-0.311991148,-0.124161807
11,74,-0.057048589,-0.21984095
11,74,0.170646056,0.174537743
11,74,-0.039685792,0.347484904
11,74,0.429327454,0.025187968
11,74,0.201632809,-0.369190725
11,74,0.444820831,-0.246676266
11,74,0.186139432,-0.097326491
11,75,-0.013299525,-0.259092623
11,75,0.041312186,0.104497121
11,75,-0.34434236,-0.267158301
11,75,0.40351072,-0.165483932
11,75,0.00773736,-0.53015202
11,75,0.309357375,0.149967148
11,75,0.003291312,0.373699944
11,75,-0.222094295,0.221656941
11,75,-0.436220342,0.054128487
11,75,0.231963241,-0.376403844
11,75,-0.184073421,-0.047545883
11,76,0.418041842,0.075093692
11,76,-0.32011433,-0.03405889
11,76,0.09077627,0.063613447
11,76,0.036333047,-0.299088484
11,76,0.070212058,0.334687408
11,76,-0.231563825,-0.345297198
11,76,-0.425934007,0.297715442
11,76,-0.200249957,0.449276285
11,76,-0.485963792,-0.24946069
11,76,-0.154262773,0.181341296
11,76,0.262017096,-0.147527641
11,77,-0.201421892,-0.292501495
11,77,0.015132338,-0.541683437
11,77,0.074970109,-0.276832539
11,77,0.200889146,0.154403739
11,77,0.455287359,0.059492697
11,77,-0.461237197,-0.198883786
11,77,-0.27921432,0.002596311
11,77,-0.008505334,-0.018456055
11,77,0.329368323,-0.371743581
11,77,-0.125627943,0.226510986
11,77,0.083766537,0.399370781
11,78,0.08185591,0.217035968
11,78,0.347568921,0.025601863
11,78,0.483865097,-0.263916784
11,78,-0.385927865,-0.025778172
11,78,-0.323090338,0.385109279
11,78,0.005164635,-0.043314411
11,78,0.424260195,0.285952242
11,78,-0.287937052,-0.410850824
11,78,-0.181959769,0.15327737
11,78,-0.035287585,-0.311693786
11,78,0.217361882,-0.212536749
11,79,0.186442881,0.168813413
11,79,-0.473813312,-0.186255177
11,79,-0.117521844,0.383187724
11,79,-0.210107028,0.003847991
11,79,0.260324393,-0.240540178
11,79,0.401396308,0.339532159
11,79,-0.140312602,-0.258370161
11,79,0.439498737,0.070872847
11,79,-0.346886688,0.238200175
11,79,0.051877766,-0.066817339
11,79,0.148340451,0.437472725
11,80,0.316019603,-0.093999487
11,80,0.19365049,-0.336077751
11,80,-0.049938029,-0.216743266
11,80,-0.005439177,0.567822297
11,80,-0.308927782,-0.111228891
11,80,-0.20085724,-0.442130661
11,80,-0.12780829,0.325744032
11,80,0.38785837,0.167563655
11,80,-0.091737656,0.051265832
11,80,0.121511331,0.218899227
11,80,-0.341057278,0.158110637
11,81,-0.123394427,0.019605899
11,81,-0.026650512,-0.233643414
11,81,-0.382012379,-0.238038179
11,81,-0.22014414,0.272852998
11,81,0.045357417,0.327657403
11,81,-0.490680007,0.255390347
11,81,0.365144631,-0.33583911
11,81,0.214753599,-0.110279501
11,81,0.467596589,-0.012478571
11,81,-0.201799593,-0.440567069
11,81,0.256477003,0.157589416
11,82,0.489964526,0.22778118
11,82,-0.259314596,0.33042805
11,82,0.063092944,0.33677541
11,82,-0.184454428,-0.430939214
11,82,-0.103272674,-0.172468981
11,82,0.130635584,-0.035778582
11,82,-0.327733641,-0.020763302
11,82,-0.456639528,-0.259050127
11,82,0.272545085,-0.266557767
11,82,-0.093825383,0.115927097
11,82,0.401450972,-0.028270942
11,83,0.209528048,0.261004443
11,83,-0.254307825,0.317263613
11,83,0.097491517,-0.308726301
11,83,0.3229014,-0.158500104
11,83,-0.005880144,0.425250709
11,83,-0.153617256,-0.053051049
11,83,0.110051488,0.009048218
11,83,-0.173002282,-0.323239402
11,83,-0.388469372,0.081937872
11,83,-0.407854398,-0.188250481
11,83,-0.025186668,-0.550237353
11,84,-0.060446618,-0.507915974
11,84,0.021160881,0.539881094
11,84,-0.331041744,0.185797874
11,84,-0.189485466,-0.123842201
11,84,0.045472112,-0.258616279
11,84,-0.22934595,0.436849823
11,84,-0.068647847,0.118577652
11,84,0.136898732,0.294985473
11,84,0.333639524,0.108807665
11,84,0.297613807,-0.15965325
11,84,-0.451879362,-0.056621979
11,85,0.198581135,-0.116113862
11,85,0.382634522,0.082413883
11,85,-0.050582017,-0.010252451
11,85,0.276687842,-0.375320839
11,85,-0.366588712,-0.019566155
11,85,-0.065473725,-0.280561814
11,85,0.051055994,-0.524917577
11,85,-0.336074796,-0.288560236
11,85,-0.215060083,0.204772851
11,85,0.010571764,0.354369589
11,85,0.280454923,0.333109404
11,86,0.459637094,0.263373025
11,86,0.247357022,-0.231238511
11,86,-0.271370904,-0.363853009
11,86,0.449441812,-0.051485079
11,86,0.234791791,0.113059526
11,86,-0.035502968,0.122562244
11,86,-0.01859639,0.392495062
11,86,-0.287817775,0.36662222
11,86,-0.162029263,-0.116478872
11,86,-0.325712885,0.09882842
11,86,-0.002467796,-0.334858579
11,87,-0.503324357,-0.242196031
11,87,-0.257556612,-0.401502967
11,87,0.096198106,-0.413858417
11,87,0.412192487,0.254252139
11,87,-0.020395422,0.083854208
11,87,-0.245786396,0.232942314
11,87,-0.3721012,-0.005957089
11,87,-0.146710226,-0.155045195
11,87,0.123340128,-0.144987323
11,87,0.357698296,-0.010433973
11,87,-0.003976821,0.353592571
11,88,0.089537989,0.05715092
11,88,0.275196645,-0.139164841
11,88,-0.46242822,-0.074602445
11,88,-0.160326822,-0.045691632
11,88,0.201924875,0.302870684
11,88,-0.442374463,0.194854159
11,88,-0.063239407,-0.429508919
11,88,-0.17376831,0.224175633
11,88,-0.29007935,-0.282700695
11,88,-0.024915068,0.449678908
11,88,0.205366747,-0.400187444
11,89,0.191395343,0.164618493
11,89,0.271087489,-0.17247253
11,89,-0.478326317,0.28871327
11,89,-0.099944739,0.195456568
11,89,-0.374452888,-0.180313336
11,89,-0.126308912,-0.073435887
11,89,-0.204211494,-0.429075471
11,89,0.452826408,0.027450424
11,89,0.025616125,0.434690117
11,89,0.029768184,-0.2939765
11,89,-0.244346638,0.42381224
11,90,0.352493593,0.08573559
11,90,-0.390701704,0.180059785
11,90,0.157162198,-0.42008234
11,90,-0.438574857,-0.085821828
11,90,0.193795389,0.383281643
11,90,0.31707846,-0.201058842
11,90,-0.183337306,0.002714398
11,90,-0.092662768,-0.317260371
11,90,0.03003634,0.168414604
11,90,0.066850105,-0.099222497
11,90,-0.07416445,0.417667621
11,91,0.31089157,0.085813033
11,91,-0.170869313,-0.378784476
11,91,-0.064107263,0.03470556
11,91,-0.475581164,-0.079580811
11,91,0.097367853,0.251211458
11,91,0.310893344,-0.244976946
11,91,-0.314107263,0.136925993
11,91,0.079130687,-0.481004909
11,91,0.042656179,-0.213388342
11,91,-0.152632147,0.353431891
11,91,0.060893344,0.518828025
11,92,0.382477659,-0.077486261
11,92,0.275715677,-0.325580791
11,92,0.150716499,0.489331978
11,92,0.418952168,0.190130307
11,92,0.025715677,-0.427801224
11,92,-0.312810481,0.221717332
11,92,-0.135759498,-0.21129537
11,92,0.150715011,0.15854163
11,92,0.114240502,-0.109074937
11,92,-0.062810481,0.323937765
11,92,-0.099284989,0.056321198
11,93,-0.299403619,-0.179835463
11,93,-0.055017493,0.494367732
11,93,0.301746091,-0.021341192
11,93,0.194983274,0.392149175
11,93,-0.448253909,0.080879241
11,93,-0.341491235,0.328973473
11,93,-0.018542218,-0.104039228
11,93,-0.055016726,-0.371655796
11,93,-0.180016664,0.112467169
11,93,0.0882206,0.144054943
11,93,0.194983274,-0.269435363
11,94,-0.112891393,0.380278247
11,94,0.387108607,-0.154954888
11,94,-0.112891393,0.049485978
11,94,0.100634098,0.214882113
11,94,0.173583115,-0.320351022
11,94,0.012108607,-0.536857373
11,94,-0.237891393,-0.43463694
11,94,-0.381128647,0.081073829
11,94,-0.344654139,-0.186542738
11,94,0.350634098,0.11266168
11,94,-0.076416885,-0.218130589
11,95,0.131490877,0.444715343
11,95,-0.111614452,-0.17180897
11,95,0.13238592,-0.30306808
11,95,0.266075992,0.19062212
11,95,-0.285284948,0.034801658
11,95,-0.462884795,-0.168441269
11,95,-0.093763261,0.296021139
11,95,0.031576651,0.056982859
11,95,0.282536006,-0.078781779
11,95,-0.363653504,0.293080117
11,95,-0.099354309,-0.441436643
11,96,-0.332091633,0.277791384
11,96,0.401617036,0.320360923
11,96,-0.30130053,0.009882544
11,96,-0.172359596,-0.286337088
11,96,-0.031685777,0.004303663
11,96,0.065365012,0.37194044
11,96,0.201761884,0.139305249
11,96,-0.43482596,-0.224412566
11,96,0.326043594,-0.369792978
11,96,0.092404961,-0.235122166
11,96,0.325852622,-0.10012058
11,97,0.304504725,0.240188091
11,97,-0.130796035,-0.353104138
11,97,0.084726374,-0.51518469
11,97,-0.363330032,0.086224242
11,97,0.251058415,-0.302926201
11,97,0.024956306,0.186479367
11,97,-0.001978599,0.454797322
11,97,0.414458021,-0.066556204
11,97,-0.346318544,-0.19102372
11,97,0.145040369,-0.054974214
11,97,-0.124106598,-0.038243273
11,98,-0.012705864,-0.256086699
11,98,0.232110335,-0.078030897
11,98,0.12751665,-0.496414816
11,98,-0.474990166,0.087386978
11,98,-0.301680469,-0.349958971
11,98,-0.11082409,0.434304956
11,98,-0.017916996,0.02265308
11,98,-0.265972106,-0.082796394
11,98,0.099230565,0.265402701
11,98,0.365856207,0.304921004
11,98,0.48213574,-0.178719658
11,99,-0.428941969,-0.206215492
11,99,-0.170829262,-0.283707879
11,99,0.354907522,0.314054859
11,99,0.006276877,0.398217401
11,99,0.118243796,-0.305951674
11,99,0.496635863,0.052799141
11,99,0.260489907,-0.077055882
11,99,-0.135969234,0.169321609
11,99,-0.376618204,0.290628299
11,99,-0.008862719,-0.068315032
11,99,0.133383392,0.160580759
11,100,0.342689894,0.35194402
11,100,0.064091202,0.423824872
11,100,0.388815102,0.077490334
11,100,0.135335759,-0.043293833
11,100,-0.180823653,-0.235774683
11,100,-0.315675139,0.108406566
11,100,0.069188293,-0.336330295
11,100,-0.430837001,-0.135222557
11,100,-0.049829225,0.15249006
11,100,-0.220929608,0.360677628
11,100,0.320502774,-0.239075806
11,101,0.065779667,0.389038875
11,101,-0.182028079,0.13690134
11,101,0.356311851,0.121099386
11,101,0.476519992,-0.120019152
11,101,-0.139374113,-0.475538685
11,101,0.320758789,-0.364946735
11,101,-0.379198524,0.320509515
11,101,-0.061819938,-0.104217197
11,101,0.207098912,-0.120673161
11,101,-0.28790457,-0.250756902
11,101,0.08689077,0.120445376
11,102,-0.210905937,0.058645856
11,102,-0.053094636,0.348415511
11,102,-0.368717238,-0.231123799
11,102,-0.319045794,0.30539744
11,102,-0.10276608,-0.188105728
11,102,0.141972293,-0.075483785
11,102,0.436215834,0.192775496
11,102,0.411380112,-0.075485123
11,102,0.166808015,0.192776835
11,102,0.276675043,-0.308798469
11,102,-0.198486917,-0.439935223
11,103,-0.015318217,-0.481581012
11,103,-0.052636699,-0.214799723
11,103,-0.251721172,0.328932922
11,103,-0.307355858,-0.302452878
11,103,0.40124914,-0.315360641
11,103,-0.324452341,-0.033617175
11,103,-0.096001013,0.109123556
11,103,0.056969299,0.330855396
11,103,0.406455123,-0.046032174
11,103,0.290914873,0.197309922
11,103,0.137944561,-0.024421918
11,104,0.475897935,-0.070543006
11,104,-0.167209155,0.069880088
11,104,0.115555557,0.09119803
11,104,-0.044425981,-0.433249599
11,104,0.090875036,-0.17690687
11,104,0.370662817,0.177277363
11,104,-0.418858051,-0.318359598
11,104,0.312166889,-0.330266845
11,104,-0.312008663,0.2968657
11,104,-0.177441924,-0.199163879
11,104,-0.043033603,0.308772947
11,105,0.161848843,0.179545318
11,105,0.420018421,0.103309957
11,105,0.361344141,-0.24869975
11,105,0.128768969,0.446695244
11,105,-0.121933141,0.348655388
11,105,0.062459567,-0.534299421
11,105,0.092764545,-0.266820507
11,105,-0.032154787,-0.007071811
11,105,-0.174595933,-0.235487837
11,105,-0.268064107,0.122582166
11,105,-0.410505254,-0.105833861
11,106,0.454747208,0.051159854
11,106,0.255965552,0.23264611
11,106,0.253754047,-0.127874101
11,106,-0.287091331,0.127344288
11,106,7.41E-05,0.149153855
11,106,0.074758312,0.495378981
11,106,-0.160730512,0.365008655
11,106,-0.01528599,-0.119575519
11,106,-0.156201652,-0.378945005
11,106,-0.283534887,-0.141800207
11,106,0.112047246,-0.356720317
11,107,-0.162984565,0.278064842
11,107,-0.122689154,0.011965089
11,107,-0.38659594,-0.040817549
11,107,0.448650114,0.171994425
11,107,0.203998459,0.329712877
11,107,0.059370032,-0.448727293
11,107,0.203661236,0.060579667
11,107,0.296725237,-0.321860019
11,107,0.071816131,-0.174046987
11,107,-0.434631186,-0.305629584
11,107,-0.165539074,-0.300914261
11,108,0.155175456,-0.477382736
11,108,-0.102745419,0.271116142
11,108,-0.494712987,0.165151636
11,108,-0.186116643,-0.40697637
11,108,0.047143024,0.494607174
11,108,0.23854668,0.200709776
11,108,-0.204685356,-0.10271133
11,108,0.257115392,-0.103555264
11,108,0.025962458,-0.241334462
11,108,0.026467579,0.035067868
11,108,-0.473784982,-0.103133297
11,109,0.215861965,0.087889853
11,109,0.032630413,0.284964663
11,109,-0.244455157,-0.430324417
11,109,-0.341079256,-0.179174928
11,109,0.013617187,-0.205313727
11,109,-0.148887932,0.009172563
11,109,-0.464892252,0.122991895
11,109,0.399084536,-0.109193307
11,109,-0.235639223,0.263900842
11,109,0.0210214,-0.474307147
11,109,0.250274428,-0.333398201
11,110,-0.204533955,0.080658079
11,110,-0.09610046,-0.165611507
11,110,0.155005874,-0.06890504
11,110,-0.17853617,-0.421757725
11,110,0.436364324,-0.062832355
11,110,-0.40919578,-0.283184007
11,110,0.177614676,0.199228087
11,110,-0.312975823,0.326923978
11,110,-0.044925748,0.350497024
11,110,0.446612626,0.206057035
11,110,0.300634357,-0.295176728
11,111,-0.320411169,0.202470261
11,111,0.4191882,0.035275148
11,111,0.159944952,-0.036808553
11,111,-0.060010538,0.369665374
11,111,0.035102271,-0.314015157
11,111,-0.175924609,-0.147069724
11,111,0.199232709,0.441749076
11,111,0.430448477,0.304117719
11,111,-0.071270815,0.100822804
11,111,-0.440789545,-0.19450059
11,111,0.299967207,-0.266584292
11,112,0.033545259,0.176162698
11,112,-0.221707923,0.349641157
11,112,-0.106192021,-0.060085007
11,112,0.01578628,-0.349084982
11,112,0.299405452,0.108157942
11,112,0.286092436,0.376864592
11,112,0.420828597,-0.167987165
11,112,-0.36856496,-0.000579201
11,112,0.027485582,0.451046765
11,112,0.156181904,-0.119586466
11,112,-0.470900704,0.248233772
11,113,-0.147957599,-0.05850466
11,113,0.128358584,0.401952897
11,113,0.238652879,0.122468304
11,113,0.452321896,0.285917773
11,113,0.128278793,-0.306532585
11,113,0.331339722,-0.130077388
11,113,-0.416139454,-0.037322814
11,113,-0.292258214,0.201473367
11,113,-0.139823271,0.423134743
11,113,-0.139927567,-0.327401845
11,113,-0.02407636,0.180291521
11,114,-0.430111322,0.228448498
11,114,-0.337422527,-0.024096478
11,114,0.44890849,-0.18754599
11,114,-0.227049013,0.404902107
11,114,0.049185684,0.15687612
11,114,-0.190660919,-0.46143348
11,114,0.041157193,0.425773351
11,114,0.317367572,0.135694693
11,114,0.041053698,-0.324764121
11,114,-0.074693592,-0.08192108
11,114,0.193488295,-0.103102506
11,115,0.345911278,-0.185190889
11,115,0.36100919,0.083382994
11,115,-0.326411304,0.098666863
11,115,-0.072825831,-0.182911516
11,115,0.098551146,0.024428325
11,115,-0.253246134,0.43077915
11,115,-0.218429746,-0.409095904
11,115,-0.341509215,-0.169907021
11,115,-0.086270542,0.21987863
11,115,0.006613104,-0.556458021
11,115,0.01288687,0.469933994
11,116,-0.091037412,-0.252591194
11,116,-0.344230676,-0.343416967
11,116,0.077727177,-0.46205399
11,116,0.10450205,0.258548185
11,116,-0.129060244,0.391982831
11,116,0.233543664,-0.242788462
11,116,-0.390019369,-0.078351796
11,116,-0.028532888,0.009037043
11,116,0.239914651,0.026127065
11,116,-0.254948603,0.154268148
11,116,0.476061234,0.154932891
11,117,0.165483297,0.433384467
11,117,-0.000969056,0.218883495
11,117,-0.43744995,-0.184126051
11,117,0.239321654,0.097989838
11,117,-0.448874822,0.084619877
11,117,-0.014332414,-0.182144709
11,117,-0.186728211,0.024336745
11,117,0.130056718,-0.409095541
11,117,0.254407338,-0.170575469
11,117,0.40460968,0.310203809
11,117,-0.10120353,0.468499103
11,118,-0.30937201,-0.012626416
11,118,-0.183929404,0.245768052
11,118,-0.015523108,0.503853872
11,118,0.075180334,-0.500656641
11,118,0.24358663,-0.24257082
11,118,0.423348155,-0.042525219
11,118,-0.249245682,-0.399970748
11,118,-0.042091173,0.017263424
11,118,0.351157949,0.216552033
11,118,-0.025223297,-0.251154017
11,118,0.084880523,0.254351249
11,119,-0.198992123,-0.2377998
11,119,-0.464003385,-0.192011442
11,119,-0.014208891,0.409803913
11,119,0.348141308,0.000440959
11,119,-0.072308434,-0.514215132
11,119,-0.148411669,0.12755044
11,119,0.187150556,0.23152908
11,119,0.066020572,-0.28357986
11,119,0.079646417,-0.014987457
11,119,-0.278983171,0.36266451
11,119,-0.417312177,0.132029238
11,120,0.336679164,0.093779528
11,120,0.031842042,-0.148875006
11,120,-0.133199895,-0.364853792
11,120,-0.375434364,0.113437214
11,120,-0.073109147,0.09873492
11,120,-0.085554135,0.367380689
11,120,0.107813593,-0.484176573
11,120,0.177268634,0.310375257
11,120,0.496083604,-0.122820685
11,120,0.271537942,-0.270822958
11,120,-0.235070038,-0.115960439
11,121,0.03474534,-0.066434532
11,121,-0.240552596,-0.049930354
11,121,-0.38133535,-0.336641579
11,121,-0.461147607,0.10389289
11,121,0.39806964,-0.182818335
11,121,-0.179287965,0.425642417
11,121,-0.089086755,0.172289914
11,121,0.292529844,0.324214033
11,121,0.057144692,-0.493824592
11,121,0.274237545,0.055906111
11,121,-0.116720501,-0.288654801
11,122,0.360383026,0.055772652
11,122,-0.139598765,-0.232884913
11,122,-0.323387192,-0.03661652
11,122,0.122268864,-0.171853663
11,122,0.282322035,0.375840847
11,122,-0.47953281,-0.255518357
11,122,0.010767121,0.072823328
11,122,0.049969395,-0.51595971
11,122,-0.219631742,0.211444511
11,122,0.285218293,-0.385739034
11,122,0.015617155,0.341665188
11,123,-0.34821249,-0.058382485
11,123,-0.242643977,0.188873814
11,123,0.176056244,-0.420888573
11,123,0.018430118,0.124681096
11,123,-0.185420141,-0.289451502
11,123,0.0402245,-0.143284187
11,123,0.458726418,0.286870806
11,123,-0.453782548,-0.305638123
11,123,0.19441668,0.33607193
11,123,0.283962126,0.082572421
11,123,0.305756508,-0.185392863
11,124,-0.025146217,-0.37997245
11,124,0.24081192,-0.341633571
11,124,-0.246205622,0.030992243
11,124,0.37857797,0.217278593
11,124,-0.090266111,0.277055862
11,124,0.160331227,0.374033049
11,124,0.022492973,0.033152215
11,124,0.479011304,-0.217276612
11,124,0.282737011,-0.03375549
11,124,-0.253053199,-0.23762777
11,124,-0.358964706,0.27489589
11,125,-0.278360033,-0.346532854
11,125,-0.26542451,-0.078240707
11,125,0.388858214,-0.253376978
11,125,0.067357243,-0.171396583
11,125,0.478107729,0.220625921
11,125,0.317258834,0.005508194
11,125,0.138956623,-0.430281755
11,125,-0.039544375,0.353762709
11,125,-0.004240169,0.087489134
11,125,-0.252491952,0.190051582
11,125,0.208707409,0.251200261
11,126,-0.386372939,-0.171902294
11,126,0.091961707,0.426538349
11,126,0.249517976,-0.142745865
11,126,0.447278039,0.038808396
11,126,-0.173571904,0.466071792
11,126,-0.244660862,0.056107967
11,126,0.121102709,0.159664233
11,126,-0.009730002,-0.3429934
11,126,-0.010131858,-0.074533291
11,126,0.355243469,0.291000049
11,126,-0.376297699,0.290079622
11,127,0.007617136,-0.2931105
11,127,0.321370565,-0.300996226
11,127,-0.287027535,-0.408640954
11,127,-0.169769226,-0.02467828
11,127,0.04113109,0.251208641
11,127,-0.222743642,0.300280507
11,127,0.098282594,-0.011034811
11,127,0.358813966,0.232066499
11,127,-0.398797179,-0.164621551
11,127,0.365494417,-0.036249162
11,127,-0.40547763,0.10369411
11,128,0.249378973,-0.33525712
11,128,0.298672586,-0.07159387
11,128,-0.299910012,0.267104168
11,128,-0.387955329,-0.084260945
11,128,-0.128708499,-0.353543035
11,128,-0.151084425,0.041597486
11,128,0.040891212,-0.145735173
11,128,0.236137004,0.280789832
11,128,0.103062629,0.513683328
11,128,-0.032091868,0.281990791
11,128,0.464147965,0.139512901
11,129,-0.216564684,-0.365295309
11,129,-0.318195299,0.016226926
11,129,0.329768634,0.114697145
11,129,-0.175642068,0.29128589
11,129,0.082657259,0.219001913
11,129,0.454482921,-0.12613994
11,129,-0.081589415,-0.110110605
11,129,0.050763442,-0.343404919
11,129,0.016107356,0.478837681
11,129,0.186625816,-0.112136825
11,129,-0.441332396,0.254514087
11,130,-0.00019174,-0.112737772
11,130,-0.417709725,-0.25392981
11,130,-0.475988673,0.007850224
11,130,-0.099260776,0.414701475
11,130,0.282260946,-0.108261686
11,130,0.154850947,-0.344253029
11,130,-0.256722136,0.162276284
11,130,0.01134411,0.170382459
11,130,-0.222598892,-0.437932486
11,130,0.279328385,0.159911061
11,130,0.010617047,-0.570354344
11,131,-0.475342227,-0.235228774
11,131,0.162914481,-0.259984473
11,131,-0.184637997,-0.245588993
11,131,0.304658507,0.352485503
11,131,-0.128720959,0.410825681
11,131,-0.388107429,0.34277487
11,131,-0.053827839,-0.011492952
11,131,0.451333418,0.127988901
11,131,0.067254466,0.227779548
11,131,0.213929377,0.003282946
11,131,-0.321966036,-0.015256053
11,132,-0.482547189,0.151252472
11,132,-0.11879831,0.179421222
11,132,-0.090023999,-0.355134985
11,132,-0.356142326,-0.099266737
11,132,0.145229515,0.044857912
11,132,-0.149334201,0.445829546
11,132,0.152128892,-0.239948993
11,132,0.113214802,0.500362627
11,132,0.269512006,0.282470407
11,132,0.375802342,-0.092043538
11,132,-0.088270957,-0.08698808
11,133,-0.242436349,0.193041686
11,133,0.311194433,-0.137995081
11,133,0.146258572,0.079931081
11,133,-0.087242999,-0.061204656
11,133,0.232873179,0.333495036
11,133,0.232873266,-0.398557875
11,133,-0.401103037,-0.032531403
11,133,-0.035075926,-0.398555922
11,133,-0.267126647,-0.264581175
11,133,0.000822459,0.467469783
11,133,0.4649239,0.199520289
11,134,-0.459235335,-0.230434176
11,134,-0.093209387,0.403540105
11,134,-0.093210113,0.135590913
11,134,0.272816199,0.037514387
11,134,-0.361159306,0.135590284
11,134,0.138841421,-0.462485928
11,134,0.40679025,0.269565509
11,134,-0.093209024,-0.328510702
11,134,-0.227184165,-0.096460209
11,134,0.040765028,-0.09645958
11,134,0.272815472,-0.230434806
11,135,-0.078436175,-0.285796632
11,135,0.055538292,0.214203145
11,135,-0.346385882,-0.017846994
11,135,0.421564339,0.312279579
